Tipo de documento,CUFE/CUDE,Folio,Prefijos,Fecha Emisión,Fecha Recepción,NIT Emisor,Nombre Emisor,NIT Receptor,Nombre Receptor,IVA,ICA,IPC,Total,Estado,Grupo
Factura electrónica,a578a39f11a9d7886c6c88fe5657c12718a3dc7d803375b0ff308c98a8666c4758c2747ffafc8331de1398c4a4a29c55,2414521,1,14-11-2023,14-11-2023 18:24:22,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,57.26,Aprobado con notificación,Recibido
Factura electrónica,ec2d73188245518b87329799c02380c4aa950105359e6d54a05a4607101f4496cc384abf4d7350772e8c5e99da13b41c,2414372,1,14-11-2023,14-11-2023 15:39:16,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,02906da49789025b8a290b802a657af9ba02aef04e233b562ebaa9fce0cd17afdbc16e0ba0f578ef9a4a37656439bf7a,2414373,1,14-11-2023,14-11-2023 15:39:19,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,103.06,Aprobado con notificación,Recibido
Factura electrónica,5b4e014ec255ef523274e566f9671da02e319eb464704c0ad57d4f0c323ab4a0892c6e4681d3ad35a8441ccc9552b2ef,7741518,FESP,14-11-2023,14-11-2023 14:16:02,800200969,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA S.A.,900673912,SNF COLOMBIA SAS,24546,0,0,339736,Aprobado con notificación,Recibido
Factura electrónica,c1081c327516cf01e7b53c1c08360f4faa4b68121253ab211e8f96bf1042ec753be8ea06846ee12c44af665a2d88e86e,258019,,14-11-2023,14-11-2023 23:11:40,860506204,AGENCIA DE ADUANAS CEVA LOGISTICS,900673912,SNF COLOMBIA S.A.S,108046.92,0,0,2568765.89,Aprobado con notificación,Recibido
Factura electrónica,4da019864ca3c0135cfce7ae253a65be0e7c5cb50f6dcda4a29b71d4cc2b62aef8410ac75eac00a2f389ebe5918a175b,258020,,14-11-2023,14-11-2023 23:31:44,860506204,AGENCIA DE ADUANAS CEVA LOGISTICS,900673912,SNF COLOMBIA S.A.S,90440,0,0,3702886.82,Aprobado con notificación,Recibido
"Factura electrónica,ee234b55f68db0697443b023e450242740464cc40b58b214413f09a63fbfad3e4b1b5fe942e246ad38540fc3ea0096e6,695,FEF,14-11-2023,14-11-2023 17:13:13,901260399,CLAVIPAR SAS,900673912,""SNF COLOMBIA S,A,S,"",0,0,0,80998.32,Aprobado con notificación,Recibido"
Factura electrónica,14a3af16059b135f9566b08c9ec4638f62bc084e823914f1bd3e30b14999544857a2d65365ce0994c171438d3f91470a,9376,FAC,14-11-2023,14-11-2023 15:47:11,800133182,SERVICIOS INTEGRALES Y MANEJO DE CARGAMENTOS S.A,900673912,SNF COLOMBIA S A S,0,0,0,558116,Aprobado con notificación,Recibido
Factura electrónica,552f11ebe3395c9c1c8ebefd7539e6ee05db2258c93c4a90d50dc9cbd2e43412df27ad683aa4c151e2febe90013f9e42,2099,FE,14-12-2023,14-12-2023 14:37:27,901381085,LA CASA DEL CIENTIFICO SAS,900673912,SNF COLOMBIA S A S,37521,0,0,235000,Aprobado con notificación,Recibido
Factura electrónica,0bd61017c35d46e965ccfec1ad0ffa54701858ee1756f91eabeb77b702d8c7cfbe1678453454217b2d1b4074bfe11e18,290,TMPZ,14-12-2023,14-12-2023 16:56:21,900912551,TRANSPORTE Y MONTACARGAS PINZON S.A.S.,900673912,SNF COLOMBIA SAS,0,0,0,1210000,Aprobado con notificación,Recibido
Factura electrónica,07f66dbbd64a9fe6f3f3cfd3bd9436bbf7a108a7a96b525bee6e8522ac0dc6dbc002732a0a31ac714f60446cc73f69ef,6062,FET,14-12-2023,14-12-2023 17:43:24,800235694,TURES DE LOS ANDES LTDA TURANDES,900673912,SNF COLOMBIA SAS,0,0,0,1544572,Aprobado con notificación,Recibido
Factura electrónica,d8ad0f8f4fecff9ee22b9c0d357f06e7e9472ffc084b43caa7cab5d78b613a279c05e7411ffd02ab54ebc5a6f9b9e301,10023862,EV23,14-12-2023,14-12-2023 16:33:27,901187760,EVERGREEN SHIPPING AGENCY (COLOMBIA) S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,443677,Aprobado con notificación,Recibido
Factura electrónica,3ce50e410f102d46d4aa5ab0ffcce5edce78ba5cf9a976e0ba5908e68c2bfa9c8666cf9574913e6681dee38bf4fc2158,10023863,EV23,14-12-2023,14-12-2023 16:34:45,901187760,EVERGREEN SHIPPING AGENCY (COLOMBIA) S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,443677,Aprobado con notificación,Recibido
Factura electrónica,14d7fb4d2323dec0632b855b522d402c3ed1ddfc98ed42b250b7ad00c87ce1aae31ddf4d95cccf6c796c1c23491a4ba1,10029038,CO23,14-12-2023,14-12-2023 16:34:49,901187760,EVERGREEN SHIPPING AGENCY (COLOMBIA) S.A.S,900673912,SNF COLOMBIA SAS,157102,0,0,983956,Aprobado con notificación,Recibido
Factura electrónica,8577bc2dfaac7a8cd49f16a048056cbcb183640ff9c01b119696c13aab01af0de27fd4f7dbec6fa62f0f9dbaab58272b,10023860,EV23,14-12-2023,14-12-2023 16:33:00,901187760,EVERGREEN SHIPPING AGENCY (COLOMBIA) S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,443677,Aprobado con notificación,Recibido
Factura electrónica,62814cc66a9606e083502b0d1b477e70bf7b81ba9a14d5ba013a2b00ba4be77ccb794b93a3f02288362f5154539e9125,10029037,CO23,14-12-2023,14-12-2023 16:33:01,901187760,EVERGREEN SHIPPING AGENCY (COLOMBIA) S.A.S,900673912,SNF COLOMBIA SAS,157102,0,0,983956,Aprobado con notificación,Recibido
Factura electrónica,5f480a6fba172bb29f03c24534e77077ba549228da081a43fd3c0e9f130bc7d02dad194ddc11e50d46ddad0165ef9df9,10029035,CO23,14-12-2023,14-12-2023 16:32:45,901187760,EVERGREEN SHIPPING AGENCY (COLOMBIA) S.A.S,900673912,SNF COLOMBIA SAS,157102,0,0,983956,Aprobado con notificación,Recibido
Nota de crédito electrónica,ea538c3cb9f2f2d2b424523693f54aa3cd8b4497427e00d9b4d008ce75a330e25476c90c8ebbfa062ca5a7b17e1e7bd3,94990,3,14-12-2023,14-12-2023 22:34:47,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,28.63,Aprobado con notificación,Recibido
Nota de crédito electrónica,5cdfba41aa8212915593e4a210634b441fd1688fc2d25b86542411c2cd284290ba21bd8a1f759788f08fd13ef9ecd9da,11501,NC,14-12-2023,14-12-2023 22:32:57,860000100,HACH COLOMBIA S.A.S,900673912,SNF COLOMBIA SAS,490005.58,0,0,3068982.33,Aprobado con notificación,Recibido
Factura electrónica,c2217e88ddfc98c32e50dc6bea2cbb143baaf5ac8439bd808815c5782cde599cf8c52f740375bda29a317b6bd3c8c70e,40905,K742,14-12-2023,14-12-2023 15:22:49,860512330,Servientrega S.A.,900673912,SNF COLOMBIA SAS   ,0,0,0,14500,Aprobado con notificación,Recibido
Factura electrónica,c5ae18087597ec288160e122c3f5ea4a2a2c9bcfefa72160f177d941db280a1da454cf08e7217230a021a8f916619c91,40904,K742,14-12-2023,14-12-2023 15:18:11,860512330,Servientrega S.A.,900673912,SNF COLOMBIA SAS   ,0,0,0,14500,Aprobado con notificación,Recibido
Factura electrónica,d515e0293418eda9da749fe9a14b25abf5aba0cbcf69f2f6877dffd4afe440ad7506f95b8bab2e1e4f9476572f881db4,2634912,FLYP,15-01-2023,16-01-2023 17:02:21,900219834,F2X S.A.S.,900673912,SNF Colombia SAS,0,0,0,19200,Aprobado con notificación,Recibido
Factura electrónica,15a6f673e35583113c2a36e78638ddaafcdbc878967e9f615e3fd136840ab78dc84bd0ea5dfd69e1a698972ad200b565,2777400,FLYP,15-02-2023,16-02-2023 13:53:23,900219834,F2X S.A.S.,900673912,SNF Colombia SAS,112,0,0,10300,Aprobado con notificación,Recibido
Factura electrónica,4e6860fc9b03a7e18083e4dfb20295e0a66982eec6bbca7336730abdfa3ad9be6f41f6bc315b0208db4e067dbb78cc93,7579216,FESP,15-02-2023,15-02-2023 14:19:53,800200969,SOCIEDAD PORTUARIA REGIONAL CARTAGENA,900673912,SNF COLOMBIA SAS,29082,0,0,182146,Aprobado con notificación,Recibido
Factura electrónica,e03bcd9892a91a3b9eb31bbd90853d39881e7757d8724afe58fee19f6232ccb349a4b1ae29a38e8aa5a7441e36227a2c,7579218,FESP,15-02-2023,15-02-2023 14:20:32,800200969,SOCIEDAD PORTUARIA REGIONAL CARTAGENA,900673912,SNF COLOMBIA SAS,29082,0,0,182146,Aprobado con notificación,Recibido
Factura electrónica,168b585bcd6f770851c587e3343432a03d1b2808955c4464da27f9104b6bf3dd2e0b72502d9f0fb0c1fcc7da2cd42a52,7579217,FESP,15-02-2023,15-02-2023 14:20:32,800200969,SOCIEDAD PORTUARIA REGIONAL CARTAGENA,900673912,SNF COLOMBIA SAS,39079,0,0,1620180,Aprobado con notificación,Recibido
Factura electrónica,ae44fdbdcf69443430ab9c21fb189652b24799948b742373893ce101e77fb48a618360a3e1729f9de0a34cd5b5ba39cd,143405,FEJH,15-02-2023,15-02-2023 22:53:35,800249678,JUNGHEINRICH COLOMBIA S.A.S.,900673912,SNF COLOMBIA S.A.S,608000.02,0,0,3808000.12,Aprobado con notificación,Recibido
Factura electrónica,3e16bb0e967cf01a46a420dc5d029de2ba4b8316d3e14897f3077947e73e6627a0820a2fc1ccc438c1aff717c5dcca30,3294,FE,15-02-2023,15-02-2023 21:31:32,830090578,MU?OZ ABOGADOS S.A.S,900673912,SNF COLOMBIA SAS,380000,0,0,2380000,Aprobado con notificación,Recibido
Factura electrónica,3392328bb97fed8a67856379dfc83dca91a2c3dc6f7bbe3ab1552af7977129ca13b80ce97b4eee1c62b86a21b094c200,7332,ETR,15-02-2023,15-02-2023 22:44:05,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,13755443,Aprobado con notificación,Recibido
Factura electrónica,057c3f2e0dc3e2dbda1c3f601585d470ebd9e250ece78da9add46baad699993c16676bd0d82b97915a83fd3c3e7757f2,143404,FEJH,15-02-2023,15-02-2023 22:51:13,800249678,JUNGHEINRICH COLOMBIA S.A.S.,900673912,SNF COLOMBIA S.A.S,1133830.72,0,0,7101360.82,Aprobado con notificación,Recibido
Factura electrónica,780968aadacf2b9a885a4a81db2f9b0a032225dcfc850c73c3662a56d936bd24c94a4c7b685ffc8f8fe7282e5333dc2c,7330,ETR,15-02-2023,15-02-2023 22:43:29,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,2919120,Aprobado con notificación,Recibido
Factura electrónica,5fdf994758e124c3a142f3f1a618ebbcf3aacfc3cd3dd053d660101fbbd94f8b5a5f49ca8523aa3f2bc3e4a53697d361,311815189,EB,15-02-2023,16-02-2023 16:32:59,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP PUDIENDO IDENTIFICARSE PARA TODOS LOS EFECTOS CON LA SIGLA ETB S.A. E.S.P,900673912,SNF COLOMBIA S.A.S,0,0,0,0,Aprobado con notificación,Recibido
Factura electrónica,a092d7f98c5f7e1c98f91573da238ae2ac98e3b1891b2db96b78dff000374b509e0c4cfae49ce32d47352e7bbe8d7f56,7579215,FESP,15-02-2023,15-02-2023 14:19:53,800200969,SOCIEDAD PORTUARIA REGIONAL CARTAGENA,900673912,SNF COLOMBIA SAS,39079,0,0,1620180,Aprobado con notificación,Recibido
Nota de crédito electrónica,2e495fa7f98501d0138bb9336b050ac0a967bca4bbb93af666934170739e149308c57639c5226bf34ebec0aa922288a1,3904,NCFE,15-03-2023,15-03-2023 17:51:14,800249678,JUNGHEINRICH COLOMBIA S.A.S.,900673912,SNF COLOMBIA S.A.S,243200.01,0,0,1523200.05,Aprobado con notificación,Recibido
Factura electrónica,a8f1bd49455a03d4a3c131a3df4da8bf7bc3165df4f339645ce77c47b396e750418b1f01fe9cd2b73523bc69d21d51a3,361,CRPL,15-03-2023,16-03-2023 17:05:44,900648058,LONG HANG S.A.S.,900673912,SNF COLOMBIA S A S,0,0,0,34600,Aprobado con notificación,Recibido
Factura electrónica,a670e9b697ab3bc531e9e63e162d6e5fb2eca517241aca54f3f7916295206188fe86dad1b37126d32755588c88c734af,250557,,15-03-2023,15-03-2023 21:37:33,860506204,AGENCIA DE ADUANAS CEVA LOGISTICS,900673912,SNF COLOMBIA S.A.S,240791.94,0,0,8166045.28,Aprobado con notificación,Recibido
Factura electrónica,2eafcdc5d9e54a5f5421dbb91efd20806809c1f1186d8a7439ee2bb9e323930bcdd99ad2320232353dea8c9c60c43a69,54713,I153,15-03-2023,15-03-2023 17:01:36,860512330,Servientrega S.A.,900673912,SNF COLOMBIA SAS  ,0,0,0,20500,Aprobado con notificación,Recibido
Factura electrónica,1cb814883ea9f64392c540d8781432b0a98e74466238729c11c5e9720ca8511c870dde9cb39889d5e11b84607f41568f,3680711,CEU,15-03-2023,15-03-2023 06:02:31,860502609,DHL EXPRESS COLOMBIA LTDA,900673912,SNF COLOMBIA SAS,0,0,0,18000,Aprobado con notificación,Recibido
Factura electrónica,b9e7c15e5a8fd6bfc827b3d38d22a68a4c2d8a9abde089f82e6eea3af858c14113c17e0125d708606bc226926fe9d6c5,54714,I153,15-03-2023,15-03-2023 17:05:30,860512330,Servientrega S.A.,900673912,SNF COLOMBIA SAS  ,0,0,0,26500,Aprobado con notificación,Recibido
Factura electrónica,73b1ddc02cb7621eb9336cc57b77f96a4dbc228cfeacddbf50df5eb9150a95752196507b70de6782d5ad1c92bb2abb05,61938,EBUE,15-03-2023,15-03-2023 23:38:53,901212636,INLAND SERVICES COLOMBIA S.A.S.,900673912,SNF COLOMBIA SAS,1045,0,0,168545,Aprobado con notificación,Recibido
Factura electrónica,ae5a277c25427e7345978aef06653c333a9e900df7ddb49854578f04d5dc50e026f4b16ca2893bf997bf32e037d2a481,61911,EBUE,15-03-2023,15-03-2023 21:33:53,901212636,INLAND SERVICES COLOMBIA S.A.S.,900673912,SNF COLOMBIA SAS,1045,0,0,168545,Aprobado con notificación,Recibido
Factura electrónica,e85595b436f9d2c97ff9412b8279b30061c4fff4af6bd9befe11ce4116b7c1fa4e7155e3976e0308d9b009d9b63153bd,61867,EBUE,15-03-2023,15-03-2023 18:13:54,901212636,INLAND SERVICES COLOMBIA S.A.S.,900673912,SNF COLOMBIA SAS,1045,0,0,168545,Aprobado con notificación,Recibido
Factura electrónica,0d1cba36661315b3087184bf85f58a1a8c15777f09851a2ec5496d47a6c4a7f655c2258d1ce6cd8b9086da290c33a008,61910,EBUE,15-03-2023,15-03-2023 21:33:52,901212636,INLAND SERVICES COLOMBIA S.A.S.,900673912,SNF COLOMBIA SAS,1045,0,0,168545,Aprobado con notificación,Recibido
Factura electrónica,3f1cf3971b8671740697a1a1f1b09f940fdd669a3844f4ad5a906f26f337a2d9cf4e4a4bbce531069cc6dbebb07974e1,61868,EBUE,15-03-2023,15-03-2023 18:13:54,901212636,INLAND SERVICES COLOMBIA S.A.S.,900673912,SNF COLOMBIA SAS,1045,0,0,168545,Aprobado con notificación,Recibido
Factura electrónica,c640d09f666aa47e59e4dedd2cf4c243471537b5dbd7329b630e1e18049b8953d9860e3634d03a666f7b33c83e9b2e76,61893,EBUE,15-03-2023,15-03-2023 20:38:53,901212636,INLAND SERVICES COLOMBIA S.A.S.,900673912,SNF COLOMBIA SAS,1045,0,0,168545,Aprobado con notificación,Recibido
Factura electrónica,8a27520e32e1881d93c75a394dab51638b1f4d668a607064c3fee1bf23ca5d24f168d53cb06cc87b0be6eeb38bb14e0c,61909,EBUE,15-03-2023,15-03-2023 21:33:52,901212636,INLAND SERVICES COLOMBIA S.A.S.,900673912,SNF COLOMBIA SAS,1045,0,0,168545,Aprobado con notificación,Recibido
Factura electrónica,010c26ffd033cb1ff819d7d71b6f2972ebf94358a75e82250f8bdcfc967ee1997434aedd53c309e2981da05f53e27318,2909066,FLYP,15-03-2023,16-03-2023 22:28:40,900219834,F2X S.A.S.,900673912,SNF COLOMBIA SAS,0,0,0,19200,Aprobado con notificación,Recibido
Factura electrónica,72f0195ef123c2a9de338f0aa200c9ab2543076510a2af5c27f3d2f9f4e8f13dc839501c98393d8c44131a23d43847ef,3124,010F,15-03-2023,15-03-2023 17:23:08,860533413,IRCC SAS INDUSTRIA DE RESTAURANTES CASUA,900673912,SNF COLOMBIA S A S,0,0,0,80800,Aprobado con notificación,Recibido
Factura electrónica,b03a105b6f1aa8ed3c8bab64ab0c3fbf0274452934d59edadc914846cb8e5c26deb05981d1c4879de1cdeb45301d1f80,266,CAT,15-04-2023,15-04-2023 13:32:47,800180176,CENTRO DE DIAGNOSTICO Y TRATAMIENTO CENDIATRA SOCIEDAD POR ACCIONES SIMPLIFICADA,900673912,900673912-SNF COLOMBIA S A S,0,0,0,25000,Aprobado con notificación,Recibido
Factura electrónica,f5b430a14b48fd680b85f8dee85cea6e602aca09c5a84af302b3052f6ace711177849a63c940095cc375f82df98b7bf6,3049157,FLYP,15-04-2023,18-04-2023 14:19:37,900219834,F2X S.A.S.,900673912,SNF COLOMBIA SAS,0,0,0,19200,Aprobado con notificación,Recibido
Factura electrónica,f12836f65768ef507a28ecbe6a0c0c2975f4cafbd21cad436a2294bd3daa7e01a9e332fd300adfd2fc77eaf83525f4dd,180,FEE,15-05-2023,15-05-2023 22:13:47,80266702,JOSE IGNACIO BERNAL ROPERO,900673912,SNF COLOMBIA S A S,454100,0,0,2844100,Aprobado con notificación,Recibido
Factura electrónica,345c56eb7c2562e0b1e96ec018571b1e101c16ab2cbee766437ea9cc0ac8b1b36e7929f12a719d3bdd938a3d8115d1aa,4903,ACI,15-05-2023,15-05-2023 23:54:10,860028244,ACIPET,900673912,SNF COLOMBIA S A S,1178000,0,0,7378000,Aprobado con notificación,Recibido
Factura electrónica,823e22fc35a54e5416dcbc66f0800a359e2ea63cd22a8bba648d33a623497761a13023bd75c6c4c3653bf65ea15b4e97,119,ELEC,15-05-2023,15-05-2023 21:21:39,79446061,EDUARDO  PACHON RUIZ,900673912,SNF COLOMBIA SAS,89300,0,0,559300,Aprobado con notificación,Recibido
Factura electrónica,18d6899d8b4576e5f0406085aac2a459f327b188e792d685e6dc242c151a2b538698cf579a8380742ccc3e647b815780,3196926,FLYP,15-05-2023,16-05-2023 15:13:25,900219834,F2X S.A.S.,900673912,SNF COLOMBIA SAS,0,0,0,19200,Aprobado con notificación,Recibido
Nota de crédito electrónica,ee41fcaee242c10522e0787b57eb060474043232f14144f8078b6b40cf378a61d372b9b8c292874b47840a864ab0fed0,9,NC,15-05-2023,15-05-2023 22:07:53,80266702,JOSE IGNACIO BERNAL ROPERO,900673912,SNF COLOMBIA S A S,454100,0,0,2844100,Aprobado con notificación,Recibido
Nota de crédito electrónica,3c5da9253a69a760a27e5f81dce47e583d280f597395f67db5301fcec38118018cd8bd495f924e71c1837696be41d355,137952,NCEU,15-05-2023,15-05-2023 22:01:54,860502609,DHL EXPRESS COLOMBIA LTDA,900673912,SNF COLOMBIA SAS,19297,0,0,720862,Aprobado con notificación,Recibido
Factura electrónica,a1a45a6cd95319dc622caea021c7eb97027aeb3495f508ffa7dc0b611bc633c9832d460b7b6f4b911888137c85ff3f25,100236534,3103,15-06-2023,15-06-2023 17:38:29,800242106,SODIMAC COLOMBIA S.A.,900673912,snf colombia sas .,41193.29,0,0,258000,Aprobado con notificación,Recibido
Factura electrónica,af378bc4d777430ebcb95c601438e056fe541ab82a8d17c6a47feee48621464b0040a07c663c88b1c9f6f31eeb2f2c3b,145309,FEJH,15-06-2023,15-06-2023 21:47:38,800249678,JUNGHEINRICH COLOMBIA S.A.S.,900673912,SNF COLOMBIA S.A.S,641918.28,0,0,4020435.52,Aprobado con notificación,Recibido
Factura electrónica,681f1d4494fd4a9e9a48cc8f88840f1305e6bf4f08449dd998f0a47e24802dec835d80c857b7cb86b9ff5e48f192f0be,145308,FEJH,15-06-2023,15-06-2023 20:35:22,800249678,JUNGHEINRICH COLOMBIA S.A.S.,900673912,SNF COLOMBIA S.A.S,1133830.72,0,0,7101360.82,Aprobado con notificación,Recibido
Factura electrónica,1d93e5ad3635ea5d58fe416345efbd52575a1d83ae04bb602c6a8a4415e50d384297b4783d3827311164baac6d4bf78b,2335929,1,15-06-2023,15-06-2023 14:01:50,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,45.8,Aprobado con notificación,Recibido
Factura electrónica,25960344128c9e5cf2770054ad8d14173d7980a2e6d32b217a8934a9170f16ed95bc44239a27d1b39d8be1b2f2c037d0,2335935,1,15-06-2023,15-06-2023 14:02:35,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,45.8,Aprobado con notificación,Recibido
Factura electrónica,c90b561bc9b52d710671379df4fa51d4cfee68c933dd17a5bcf924929ebe81f209ea934d64d3936ee00cb42a06c9a48a,2335928,1,15-06-2023,15-06-2023 14:01:39,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,45.8,Aprobado con notificación,Recibido
Factura electrónica,2e6a8148e98824bce8f8eb74a1d6d977fd67717966f815507c9f22a978a13ae8bbc384075967c119cebab8b4e888d4b2,2335933,1,15-06-2023,15-06-2023 14:02:18,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,09bea890311ac1581ff3763fbb0d0d5d4e94cf94c32d97406be09463e19ad145e7844382714693bd509aa6c9fd54bda1,2335927,1,15-06-2023,15-06-2023 14:01:32,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,f2166ed4fc62b3fb85ddf7d70ffd0ccddf6954d9226624d21032fb8f06b2426973f6b9c2875e8db90a6e4ac899be592a,2335926,1,15-06-2023,15-06-2023 14:01:25,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,b0216caba1d65d86ddf76a3581466634fe4dbdebe557d647a4036b73002fbb5b54b29eca11c742ea3070b2e6d80886bb,26525,B003,15-06-2023,15-06-2023 16:35:51,900606944,ROLCO SHIPPING S.A.S,900673912,SNF COLOMBIA SAS,19,0,0,226,Aprobado con notificación,Recibido
Factura electrónica,9ab0e842e2b8e6a2bff5ae16ff5d8fc5be4b84c95b8d5f249f4ac6cbacb9a4131773e16b67053aec423598154ad14af3,2369619,CRA,15-06-2023,15-06-2023 18:06:10,860502609,DHL EXPRESS COLOMBIA LTDA,900673912,SNF COLOMBIA S A S,0,0,0,233973,Aprobado con notificación,Recibido
Factura electrónica,25b87180b77da879015b29a0d20482d5fedc28b3e7424458cee438ad82d3854e5d5e0e77cc532401b9c4d1a372f9f488,315632740,EB,15-06-2023,16-06-2023 15:36:39,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA SA ESP PUDIENDO IDENTIFICARSE PARA TODOS LOS EFECTOS CON LA SIGLA ETB S.A. E.S.P,900673912,SNF COLOMBIA S.A.S,201.44,0,0,1260,Aprobado con notificación,Recibido
Factura electrónica,92afc947ca88a23c2550e85568696b3d43af14f34127fe86920150b35e558190d5d0a1424687218a72ff134303a983e7,3343864,FLYP,15-06-2023,16-06-2023 14:37:11,900219834,F2X S.A.S.,900673912,SNF COLOMBIA SAS,0,0,0,19200,Aprobado con notificación,Recibido
Factura electrónica,a0e0ccd975679db49dbc52a41b7403c49ec9fddae2b851be3fe6504e8f24d7225fea827fda758fcb49f40baa577a7b5e,4725,FENC,15-06-2023,15-06-2023 11:04:24,900078103,COMBUSTIBLES H Y R LTDA.,900673912,SNF COLOMBIA,0,0,0,114517,Aprobado con notificación,Recibido
Factura electrónica,5556a55d5726c93783b44d75393d6c30b0032b6144f26f4318ba27d5f9847349e9c248a68baddbbea42825a724d479cb,6847,LM,15-07-2023,15-07-2023 12:48:01,900390291,LM LOGISTI SAS,900673912,SNF COLOMBIA SAS,0,0,0,400000,Aprobado con notificación,Recibido
Factura electrónica,a96a76e0762ddb8a24ec9fd3417e1601f29000bb3a937a673ad66801411624cd3ae7cada0cfc9dc1fceb3946eeb5b5a4,3496528,FLYP,15-07-2023,18-07-2023 15:20:42,900219834,F2X S.A.S.,900673912,SNF COLOMBIA SAS,0,0,0,19200,Aprobado con notificación,Recibido
Factura electrónica,82f833bc0e00df259b690a0391abca631a8c1cedd834c6cda9e60e08ee9386fdf6473f2945ca442752fde3b07482ae54,2388791,CRA,15-07-2023,15-07-2023 16:02:23,860502609,DHL EXPRESS COLOMBIA LTDA,900673912,SNF COLOMBIA S A S,0,0,0,258488,Aprobado con notificación,Recibido
Factura electrónica,c4e86869d0af636061cfe6e57a45158bc5b353c23ae56a74bfb0e135e710c0c94212f10f1a47f2f209c47059b7f483fd,87,TMPZ,15-07-2023,15-07-2023 14:36:10,900912551,TRANSPORTE Y MONTACARGAS PINZON S.A.S.,900673912,SNF COLOMBIA SAS,0,0,0,510000,Aprobado con notificación,Recibido
Factura electrónica,e65e83c98b2612f0fe240c4b098dc9c7c77dfbe261dc4bd779171abc9d24e3468a7ac921f1c00bdfeb43dfc824af768d,101547,FECR,15-08-2023,15-08-2023 17:12:32,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,189856.76,Aprobado con notificación,Recibido
Factura electrónica,b1a209b0f7473333f9ac64a48d1de00203ed05f0cb266080ed424fc5d2f80b89ca48efdb468c4238b7a35a7990eadf43,721,FE4I,15-08-2023,15-08-2023 11:26:38,901623066,FAESGO S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,100000,Aprobado con notificación,Recibido
Factura electrónica,c14559d6f1dc69147dffe52f1a4d68e74d1b5fa56c495bf05d011b035b125377db5abb5d399b048ec5ed059666599164,5588561,TV43,15-08-2023,15-08-2023 16:31:35,860007322,Camara de Comercio de Bogota,900673912,SNF COLOMBIA SAS,0,0,0,7200,Aprobado con notificación,Recibido
Factura electrónica,7777425ecda91b28771868624923250fd6c7e2dcff0baf86a24066a02afb205b52e56177a6e5d572b602d46c0358050e,173419,FPP,15-08-2023,15-08-2023 22:45:38,900209956,PEOPLE PASS S.A.S,900673912,SNF COLOMBIA S.A.S    ,2128,0,0,413328,Aprobado con notificación,Recibido
Factura electrónica,8a0cfab75bad2b22b9f3af6d28327dbbf1344e0d4af7f5d7946afe4ef15a1a2bcb86f3ab02160b34c894c389572de00a,4970,JBOG,15-08-2023,15-08-2023 15:32:36,830141960,JAAM S.A,900673912,SNF COLOMBIA SAS,320021.94,0,0,2004347.94,Aprobado con notificación,Recibido
Factura electrónica,1bf347558a8a5382e9b2d3729e0b972c1f2d14775dcf2035eab0da6c2d2f22b8a8085c911ec398ee55a84eb7be1471d1,146226,FEJH,15-08-2023,15-08-2023 23:07:31,800249678,JUNGHEINRICH COLOMBIA S.A.S.,900673912,SNF COLOMBIA S.A.S,1133830.72,0,0,7101360.82,Aprobado con notificación,Recibido
